나이,출장,참여프로젝트,근속연차,월급,이직회수,업무평가,주변평가,경력,전년도교육출장횟수,현회사근속년수,출장_등급,이직률,프로젝트참여율,교육출장참여율,현직근속비율,연봉/경력비율,연봉/프로젝트비율,경력-근속연차,근속연차차이,프로젝트밀도지수,평판×근속연차,연봉×평판점수,경력/나이비율,근속/나이비율,연봉/나이,입사나이
31,1~29회,1,2,8332200,4,보통,2,12,3,7,1,0.3333333333333333,0.08333333333333333,0.25,0.5833333333333334,694350.0,8332200.0,10,-5,0.3333333333333333,4,16664400,0.3870967741935484,0.06451612903225806,268780.6451612903,19
26,1~29회,2,1,3196800,1,보통,3,5,3,5,1,0.2,0.4,0.6,1.0,639360.0,1598400.0,4,-4,1.0,3,9590400,0.19230769230769232,0.038461538461538464,122953.84615384616,21
58,1~29회,3,3,13921200,1,보통,4,40,3,40,1,0.025,0.075,0.075,1.0,348030.0,4640400.0,37,-37,0.15,12,55684800,0.6896551724137931,0.05172413793103448,240020.6896551724,18
19,1~29회,3,1,2261250,1,보통,4,0,2,0,1,0.0,0.0,0.0,0.0,0.0,753750.0,-1,1,0.0,4,9045000,0.0,0.05263157894736842,119013.15789473684,19
22,1~29회,3,1,3406050,0,보통,3,3,2,2,1,0.0,1.0,0.6666666666666666,0.6666666666666666,1135350.0,1135350.0,2,-1,1.6666666666666667,3,10218150,0.13636363636363635,0.045454545454545456,154820.45454545456,19
49,1~29회,3,2,8865450,1,보통,3,16,2,15,1,0.0625,0.1875,0.125,0.9375,554090.625,2955150.0,14,-13,0.3125,6,26596350,0.32653061224489793,0.04081632653061224,180927.55102040817,33
43,30회 이상,4,1,6397650,4,보통,4,18,2,3,2,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.16666666666666666,355425.0,1599412.5,17,-2,0.3333333333333333,4,25590600,0.4186046511627907,0.023255813953488372,148782.55813953487,25
50,30회 이상,3,3,12430800,4,보통,4,16,3,2,2,0.25,0.1875,0.1875,0.125,776925.0,4143600.0,13,1,0.375,12,49723200,0.32,0.06,248616.0,34
31,1~29회,1,2,6154650,3,보통,3,4,2,2,1,0.75,0.25,0.5,0.5,1538662.5,6154650.0,2,0,0.75,6,18463950,0.12903225806451613,0.06451612903225806,198537.09677419355,27
41,1~29회,3,3,11055150,3,보통,3,12,2,9,1,0.25,0.25,0.16666666666666666,0.75,921262.5,3685050.0,9,-6,0.4166666666666667,9,33165450,0.2926829268292683,0.07317073170731707,269637.8048780488,29
26,1~29회,3,1,3971700,1,좋다,4,8,3,8,1,0.125,0.375,0.375,1.0,496462.5,1323900.0,7,-7,0.75,4,15886800,0.3076923076923077,0.038461538461538464,152757.6923076923,18
36,1~29회,3,2,6670350,6,좋다,4,7,0,3,1,0.8571428571428571,0.42857142857142855,0.0,0.42857142857142855,952907.1428571428,2223450.0,5,-1,0.42857142857142855,8,26681400,0.19444444444444445,0.05555555555555555,185287.5,29
51,30회 이상,1,3,14377500,2,보통,4,18,2,4,2,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.2222222222222222,798750.0,14377500.0,15,-1,0.16666666666666666,12,57510000,0.35294117647058826,0.058823529411764705,281911.76470588235,33
39,1~29회,2,2,7967700,4,보통,3,17,1,15,1,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.8823529411764706,468688.23529411765,3983850.0,15,-13,0.17647058823529413,6,23903100,0.4358974358974359,0.05128205128205128,204300.0,22
25,1~29회,2,2,11662650,2,보통,4,6,3,2,1,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1943775.0,5831325.0,4,0,0.8333333333333334,8,46650600,0.24,0.08,466506.0,19
30,1~29회,3,2,8568450,0,보통,4,12,2,11,1,0.0,0.25,0.16666666666666666,0.9166666666666666,714037.5,2856150.0,10,-9,0.4166666666666667,8,34273800,0.4,0.06666666666666667,285615.0,18
32,1~29회,3,1,5670000,7,좋다,1,10,2,5,1,0.7,0.3,0.2,0.5,567000.0,1890000.0,9,-4,0.5,1,5670000,0.3125,0.03125,177187.5,22
45,1~29회,3,1,4660200,5,보통,2,9,2,6,1,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.6666666666666666,517800.0,1553400.0,8,-5,0.5555555555555556,2,9320400,0.2,0.022222222222222223,103560.0,36
38,1~29회,3,2,5827950,3,좋다,2,19,2,3,1,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.15789473684210525,306734.2105263158,1942650.0,17,-1,0.2631578947368421,4,11655900,0.5,0.05263157894736842,153367.1052631579,19
30,1~29회,3,1,3553200,1,보통,3,5,4,5,1,0.2,0.6,0.8,1.0,710640.0,1184400.0,4,-4,1.4,3,10659600,0.16666666666666666,0.03333333333333333,118440.0,25
32,30회 이상,1,2,6301800,0,보통,4,9,2,8,2,0.0,0.1111111111111111,0.2222222222222222,0.8888888888888888,700200.0,6301800.0,7,-6,0.3333333333333333,8,25207200,0.28125,0.0625,196931.25,23
30,1~29회,3,1,4325400,5,보통,4,8,3,3,1,0.625,0.375,0.375,0.375,540675.0,1441800.0,7,-2,0.75,4,17301600,0.26666666666666666,0.03333333333333333,144180.0,22
30,1~29회,2,1,3672000,0,보통,4,6,3,5,1,0.0,0.3333333333333333,0.5,0.8333333333333334,612000.0,1836000.0,5,-4,0.8333333333333334,4,14688000,0.2,0.03333333333333333,122400.0,24
41,30회 이상,2,4,23194350,4,보통,2,21,2,7,2,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.3333333333333333,1104492.857142857,11597175.0,17,-3,0.19047619047619047,8,46388700,0.5121951219512195,0.0975609756097561,565715.8536585366,20
41,1~29회,3,1,3021300,2,좋다,4,7,2,5,1,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.7142857142857143,431614.28571428574,1007100.0,6,-4,0.7142857142857143,4,12085200,0.17073170731707318,0.024390243902439025,73690.24390243902,34
19,1~29회,3,1,2002050,1,보통,4,1,3,1,1,1.0,3.0,3.0,1.0,2002050.0,667350.0,0,0,6.0,4,8008200,0.05263157894736842,0.05263157894736842,105371.05263157895,18
40,30회 이상,3,2,7566750,1,보통,1,20,2,20,2,0.05,0.15,0.1,1.0,378337.5,2522250.0,18,-18,0.25,2,7566750,0.5,0.05,189168.75,20
35,1~29회,3,3,9848250,1,보통,1,10,3,10,1,0.1,0.3,0.3,1.0,984825.0,3282750.0,7,-7,0.6,3,9848250,0.2857142857142857,0.08571428571428572,281378.5714285714,25
53,1~29회,3,2,3113100,2,좋다,4,13,3,7,1,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.5384615384615384,239469.23076923078,1037700.0,11,-5,0.46153846153846156,8,12452400,0.24528301886792453,0.03773584905660377,58737.735849056604,40
45,1~29회,3,2,3169800,8,보통,3,20,2,17,1,0.4,0.15,0.1,0.85,158490.0,1056600.0,18,-15,0.25,6,9509400,0.4444444444444444,0.044444444444444446,70440.0,25
32,30회 이상,3,3,12147300,1,보통,4,9,2,9,2,0.1111111111111111,0.3333333333333333,0.2222222222222222,1.0,1349700.0,4049100.0,6,-6,0.5555555555555556,12,48589200,0.28125,0.09375,379603.125,23
29,0회,3,2,5830650,1,보통,1,10,1,10,0,0.1,0.3,0.1,1.0,583065.0,1943550.0,8,-8,0.4,2,5830650,0.3448275862068966,0.06896551724137931,201056.89655172414,19
51,1~29회,2,2,8278200,2,보통,3,10,2,1,1,0.2,0.2,0.2,0.1,827820.0,4139100.0,8,1,0.4,6,24834600,0.19607843137254902,0.0392156862745098,162317.64705882352,41
58,1~29회,2,1,4517100,4,좋다,2,9,3,1,1,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.1111111111111111,501900.0,2258550.0,8,0,0.5555555555555556,2,9034200,0.15517241379310345,0.017241379310344827,77881.03448275862,49
40,1~29회,2,3,14654250,7,보통,1,15,2,12,1,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.8,976950.0,7327125.0,12,-9,0.26666666666666666,3,14654250,0.375,0.075,366356.25,25
34,30회 이상,3,1,3011850,6,보통,4,6,3,4,2,1.0,0.5,0.5,0.6666666666666666,501975.0,1003950.0,5,-3,1.0,4,12047400,0.17647058823529413,0.029411764705882353,88583.82352941176,28
22,1~29회,3,1,3136050,1,좋다,1,2,6,2,1,0.5,1.5,3.0,1.0,1568025.0,1045350.0,1,-1,4.5,1,3136050,0.09090909090909091,0.045454545454545456,142547.72727272726,20
27,0회,3,1,2732400,6,보통,4,6,1,2,0,1.0,0.5,0.16666666666666666,0.3333333333333333,455400.0,910800.0,5,-1,0.6666666666666666,4,10929600,0.2222222222222222,0.037037037037037035,101200.0,21
28,1~29회,3,1,3662550,1,보통,3,5,2,5,1,0.2,0.6,0.4,1.0,732510.0,1220850.0,4,-4,1.0,3,10987650,0.17857142857142858,0.03571428571428571,130805.35714285714,23
57,1~29회,4,3,12742650,3,보통,2,12,2,5,1,0.25,0.3333333333333333,0.16666666666666666,0.4166666666666667,1061887.5,3185662.5,9,-2,0.5,6,25485300,0.21052631578947367,0.05263157894736842,223555.26315789475,45
27,0회,2,1,3464100,1,보통,4,1,2,1,0,1.0,2.0,2.0,1.0,3464100.0,1732050.0,0,0,4.0,4,13856400,0.037037037037037035,0.037037037037037035,128300.0,26
50,1~29회,3,5,26900100,3,보통,2,21,5,5,1,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.23809523809523808,1280957.142857143,8966700.0,16,0,0.38095238095238093,10,53800200,0.42,0.1,538002.0,29
41,1~29회,3,1,3308850,4,보통,1,13,2,9,1,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.6923076923076923,254526.92307692306,1102950.0,12,-8,0.38461538461538464,1,3308850,0.3170731707317073,0.024390243902439025,80703.65853658537,28
30,1~29회,3,3,12715650,2,보통,3,12,2,10,1,0.16666666666666666,0.25,0.16666666666666666,0.8333333333333334,1059637.5,4238550.0,9,-7,0.4166666666666667,9,38146950,0.4,0.1,423855.0,18
38,1~29회,2,2,11726100,4,좋다,3,12,2,8,1,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,977175.0,5863050.0,10,-6,0.3333333333333333,6,35178300,0.3157894736842105,0.05263157894736842,308581.5789473684,26
32,1~29회,3,1,4101300,3,좋다,1,8,2,5,1,0.375,0.375,0.25,0.625,512662.5,1367100.0,7,-4,0.625,1,4101300,0.25,0.03125,128165.625,24
27,1~29회,3,1,4128300,0,보통,4,6,3,5,1,0.0,0.5,0.5,0.8333333333333334,688050.0,1376100.0,5,-4,1.0,4,16513200,0.2222222222222222,0.037037037037037035,152900.0,21
19,30회 이상,1,1,3138750,0,좋다,1,1,5,0,2,0.0,1.0,5.0,0.0,3138750.0,3138750.0,0,1,6.0,1,3138750,0.05263157894736842,0.05263157894736842,165197.36842105264,18
36,30회 이상,3,1,2818800,4,보통,3,13,3,8,2,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.6153846153846154,216830.76923076922,939600.0,12,-7,0.46153846153846156,3,8456400,0.3611111111111111,0.027777777777777776,78300.0,23
30,0회,3,2,4147200,1,보통,3,12,4,12,0,0.08333333333333333,0.25,0.3333333333333333,1.0,345600.0,1382400.0,10,-10,0.5833333333333334,6,12441600,0.4,0.06666666666666667,138240.0,18
45,1~29회,3,2,6758100,4,보통,1,9,3,5,1,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.5555555555555556,750900.0,2252700.0,7,-3,0.6666666666666666,2,6758100,0.2,0.044444444444444446,150180.0,36
56,1~29회,3,1,5746950,4,보통,3,19,3,2,1,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.10526315789473684,302471.05263157893,1915650.0,18,-1,0.3157894736842105,3,17240850,0.3392857142857143,0.017857142857142856,102624.10714285714,37
33,1~29회,3,1,3375000,0,보통,1,4,2,3,1,0.0,0.75,0.5,0.75,843750.0,1125000.0,3,-2,1.25,1,3375000,0.12121212121212122,0.030303030303030304,102272.72727272728,29
19,1~29회,2,1,1487700,1,좋다,3,1,3,1,1,1.0,2.0,3.0,1.0,1487700.0,743850.0,0,0,5.0,3,4463100,0.05263157894736842,0.05263157894736842,78300.0,18
46,1~29회,3,3,14111550,1,좋다,3,24,2,24,1,0.041666666666666664,0.125,0.08333333333333333,1.0,587981.25,4703850.0,21,-21,0.20833333333333334,9,42334650,0.5217391304347826,0.06521739130434782,306772.82608695654,22
38,1~29회,3,1,3088800,1,보통,3,2,3,2,1,0.5,1.5,1.5,1.0,1544400.0,1029600.0,1,-1,3.0,3,9266400,0.05263157894736842,0.02631578947368421,81284.21052631579,36
31,1~29회,3,1,5304150,8,좋다,3,7,0,4,1,1.1428571428571428,0.42857142857142855,0.0,0.5714285714285714,757735.7142857143,1768050.0,6,-3,0.42857142857142855,3,15912450,0.22580645161290322,0.03225806451612903,171101.61290322582,24
34,1~29회,3,1,3119850,2,보통,4,9,3,3,1,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,346650.0,1039950.0,8,-2,0.6666666666666666,4,12479400,0.2647058823529412,0.029411764705882353,91760.29411764706,25
41,1~29회,3,1,4239000,1,좋다,4,4,5,4,1,0.25,0.75,1.25,1.0,1059750.0,1413000.0,3,-3,2.0,4,16956000,0.0975609756097561,0.024390243902439025,103390.24390243902,37
50,1~29회,2,1,4981500,2,보통,4,5,2,3,1,0.4,0.4,0.4,0.6,996300.0,2490750.0,4,-2,0.8,4,19926000,0.1,0.02,99630.0,45
53,1~29회,4,2,6007500,1,보통,3,5,3,4,1,0.2,0.8,0.6,0.8,1201500.0,1501875.0,3,-2,1.4,6,18022500,0.09433962264150944,0.03773584905660377,113349.05660377358,48
33,1~29회,3,1,3720600,1,보통,4,8,5,8,1,0.125,0.375,0.625,1.0,465075.0,1240200.0,7,-7,1.0,4,14882400,0.24242424242424243,0.030303030303030304,112745.45454545454,25
40,1~29회,3,5,25694550,1,보통,2,21,2,20,1,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.9523809523809523,1223550.0,8564850.0,16,-15,0.23809523809523808,10,51389100,0.525,0.125,642363.75,19
55,1~29회,4,5,25274700,8,보통,4,36,3,24,1,0.2222222222222222,0.1111111111111111,0.08333333333333333,0.6666666666666666,702075.0,6318675.0,31,-19,0.19444444444444445,20,101098800,0.6545454545454545,0.09090909090909091,459540.0,19
34,30회 이상,2,2,12888450,1,보통,3,10,2,10,2,0.1,0.2,0.2,1.0,1288845.0,6444225.0,8,-8,0.4,6,38665350,0.29411764705882354,0.058823529411764705,379072.0588235294,24
51,1~29회,3,4,18540900,3,보통,3,21,6,7,1,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.3333333333333333,882900.0,6180300.0,17,-3,0.42857142857142855,12,55622700,0.4117647058823529,0.0784313725490196,363547.0588235294,30
52,1~29회,2,5,26998650,0,보통,1,34,5,33,1,0.0,0.058823529411764705,0.14705882352941177,0.9705882352941176,794077.9411764706,13499325.0,29,-28,0.20588235294117646,5,26998650,0.6538461538461539,0.09615384615384616,519204.8076923077,18
27,1~29회,3,1,3076650,1,보통,4,7,2,7,1,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.0,439521.4285714286,1025550.0,6,-6,0.7142857142857143,4,12306600,0.25925925925925924,0.037037037037037035,113950.0,20
35,1~29회,2,2,7986600,3,보통,1,8,1,1,1,0.375,0.25,0.125,0.125,998325.0,3993300.0,6,1,0.375,2,7986600,0.22857142857142856,0.05714285714285714,228188.57142857142,27
43,0회,4,1,2820150,4,보통,4,7,3,5,0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.7142857142857143,402878.5714285714,705037.5,6,-4,1.0,4,11280600,0.16279069767441862,0.023255813953488372,65584.88372093023,36
45,0회,2,4,22669200,9,좋다,4,22,1,20,0,0.4090909090909091,0.09090909090909091,0.045454545454545456,0.9090909090909091,1030418.1818181818,11334600.0,18,-16,0.13636363636363635,16,90676800,0.4888888888888889,0.08888888888888889,503760.0,23
37,1~29회,4,1,4811400,1,보통,1,8,3,8,1,0.125,0.5,0.375,1.0,601425.0,1202850.0,7,-7,0.875,1,4811400,0.21621621621621623,0.02702702702702703,130037.83783783784,29
35,30회 이상,3,2,5973750,5,보통,4,10,5,6,2,0.5,0.3,0.5,0.6,597375.0,1991250.0,8,-4,0.8,8,23895000,0.2857142857142857,0.05714285714285714,170678.57142857142,25
42,0회,3,2,7107750,2,보통,2,11,5,5,0,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.45454545454545453,646159.0909090909,2369250.0,9,-3,0.7272727272727273,4,14215500,0.2619047619047619,0.047619047619047616,169232.14285714287,31
38,1~29회,3,2,8846550,9,보통,2,14,3,1,1,0.6428571428571429,0.21428571428571427,0.21428571428571427,0.07142857142857142,631896.4285714285,2948850.0,12,1,0.42857142857142855,4,17693100,0.3684210526315789,0.05263157894736842,232803.94736842104,24
38,1~29회,3,2,8452350,3,보통,1,9,3,7,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7777777777777778,939150.0,2817450.0,7,-5,0.6666666666666666,2,8452350,0.23684210526315788,0.05263157894736842,222430.26315789475,29
27,30회 이상,2,2,5802300,5,보통,3,6,1,2,2,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.3333333333333333,967050.0,2901150.0,4,0,0.5,6,17406900,0.2222222222222222,0.07407407407407407,214900.0,21
49,0회,3,2,9185400,1,보통,1,7,0,7,0,0.14285714285714285,0.42857142857142855,0.0,1.0,1312200.0,3061800.0,5,-5,0.42857142857142855,2,9185400,0.14285714285714285,0.04081632653061224,187457.14285714287,42
34,30회 이상,3,1,5150250,1,보통,4,5,4,5,2,0.2,0.6,0.8,1.0,1030050.0,1716750.0,4,-4,1.4,4,20601000,0.14705882352941177,0.029411764705882353,151477.9411764706,29
40,1~29회,3,2,3700350,8,보통,3,15,2,7,1,0.5333333333333333,0.2,0.13333333333333333,0.4666666666666667,246690.0,1233450.0,13,-5,0.3333333333333333,6,11101050,0.375,0.05,92508.75,25
38,1~29회,3,2,9008550,7,보통,2,17,2,1,1,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.058823529411764705,529914.7058823529,3002850.0,15,1,0.29411764705882354,4,18017100,0.4473684210526316,0.05263157894736842,237067.1052631579,21
29,1~29회,3,3,10312650,1,좋다,4,10,3,10,1,0.1,0.3,0.3,1.0,1031265.0,3437550.0,7,-7,0.6,12,41250600,0.3448275862068966,0.10344827586206896,355608.6206896552,19
22,1~29회,4,1,3142800,1,보통,1,4,2,4,1,0.25,1.0,0.5,1.0,785700.0,785700.0,3,-3,1.5,1,3142800,0.18181818181818182,0.045454545454545456,142854.54545454544,18
36,30회 이상,3,1,2906550,1,보통,1,8,2,8,2,0.125,0.375,0.25,1.0,363318.75,968850.0,7,-7,0.625,1,2906550,0.2222222222222222,0.027777777777777776,80737.5,28
40,0회,2,2,6582600,9,보통,4,5,5,3,0,1.8,0.4,1.0,0.6,1316520.0,3291300.0,3,-1,1.4,8,26330400,0.125,0.05,164565.0,35
46,1~29회,3,3,12684600,7,보통,3,17,3,4,1,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.23529411764705882,746152.9411764706,4228200.0,14,-1,0.35294117647058826,9,38053800,0.3695652173913043,0.06521739130434782,275752.17391304346,29
32,1~29회,1,3,14040000,1,보통,3,14,2,14,1,0.07142857142857142,0.07142857142857142,0.14285714285714285,1.0,1002857.1428571428,14040000.0,11,-11,0.21428571428571427,9,42120000,0.4375,0.09375,438750.0,18
30,0회,2,3,11439900,1,좋다,3,12,2,11,0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.9166666666666666,953325.0,5719950.0,9,-8,0.3333333333333333,9,34319700,0.4,0.1,381330.0,18
27,30회 이상,3,2,13474350,1,보통,4,7,2,7,2,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.0,1924907.142857143,4491450.0,5,-5,0.7142857142857143,8,53897400,0.25925925925925924,0.07407407407407407,499050.0,20
51,1~29회,2,3,16861500,5,보통,4,16,5,10,1,0.3125,0.125,0.3125,0.625,1053843.75,8430750.0,13,-7,0.4375,12,67446000,0.3137254901960784,0.058823529411764705,330617.64705882355,35
30,1~29회,3,1,3586950,5,보통,3,8,5,5,1,0.625,0.375,0.625,0.625,448368.75,1195650.0,7,-4,1.0,3,10760850,0.26666666666666666,0.03333333333333333,119565.0,22
41,1~29회,3,3,18347850,3,보통,3,16,3,1,1,0.1875,0.1875,0.1875,0.0625,1146740.625,6115950.0,13,2,0.375,9,55043550,0.3902439024390244,0.07317073170731707,447508.53658536583,25
30,30회 이상,2,2,9039600,5,보통,3,9,5,6,2,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.6666666666666666,1004400.0,4519800.0,7,-4,0.7777777777777778,6,27118800,0.3,0.06666666666666667,301320.0,21
29,1~29회,3,1,2778300,0,보통,4,7,1,6,1,0.0,0.42857142857142855,0.14285714285714285,0.8571428571428571,396900.0,926100.0,6,-5,0.5714285714285714,4,11113200,0.2413793103448276,0.034482758620689655,95803.44827586207,22
45,0회,2,3,11967750,6,보통,4,23,2,19,0,0.2608695652173913,0.08695652173913043,0.08695652173913043,0.8260869565217391,520336.95652173914,5983875.0,20,-16,0.17391304347826086,12,47871000,0.5111111111111111,0.06666666666666667,265950.0,22
54,1~29회,3,2,8019000,2,보통,4,16,4,6,1,0.125,0.1875,0.25,0.375,501187.5,2673000.0,14,-4,0.4375,8,32076000,0.2962962962962963,0.037037037037037035,148500.0,38
36,1~29회,3,2,7983900,8,보통,4,16,3,13,1,0.5,0.1875,0.1875,0.8125,498993.75,2661300.0,14,-11,0.375,8,31935600,0.4444444444444444,0.05555555555555555,221775.0,20
33,1~29회,2,1,3539700,6,좋다,4,7,3,3,1,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.42857142857142855,505671.4285714286,1769850.0,6,-2,0.7142857142857143,4,14158800,0.21212121212121213,0.030303030303030304,107263.63636363637,26
37,30회 이상,3,3,16449750,1,보통,3,10,1,10,2,0.1,0.3,0.1,1.0,1644975.0,5483250.0,7,-7,0.4,9,49349250,0.2702702702702703,0.08108108108108109,444587.8378378378,27
38,1~29회,3,3,14322150,0,보통,3,17,6,16,1,0.0,0.17647058823529413,0.35294117647058826,0.9411764705882353,842479.4117647059,4774050.0,14,-13,0.5294117647058824,9,42966450,0.4473684210526316,0.07894736842105263,376898.6842105263,21
31,0회,1,2,5865750,0,보통,4,6,2,5,0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,977625.0,5865750.0,4,-3,0.5,8,23463000,0.1935483870967742,0.06451612903225806,189217.74193548388,25
59,1~29회,2,1,2938950,3,보통,1,7,6,1,1,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.14285714285714285,419850.0,1469475.0,6,0,1.1428571428571428,1,2938950,0.11864406779661017,0.01694915254237288,49812.71186440678,52
37,30회 이상,3,1,3770550,4,보통,3,13,2,9,2,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.6923076923076923,290042.3076923077,1256850.0,12,-8,0.38461538461538464,3,11311650,0.35135135135135137,0.02702702702702703,101906.75675675676,24
29,30회 이상,3,3,10689300,1,보통,4,11,5,11,2,0.09090909090909091,0.2727272727272727,0.45454545454545453,1.0,971754.5454545454,3563100.0,8,-8,0.7272727272727273,12,42757200,0.3793103448275862,0.10344827586206896,368596.5517241379,18
35,30회 이상,3,3,11865150,1,보통,1,10,3,10,2,0.1,0.3,0.3,1.0,1186515.0,3955050.0,7,-7,0.6,3,11865150,0.2857142857142857,0.08571428571428572,339004.28571428574,25
29,1~29회,2,1,3225150,1,보통,3,4,3,4,1,0.25,0.5,0.75,1.0,806287.5,1612575.0,3,-3,1.25,3,9675450,0.13793103448275862,0.034482758620689655,111212.06896551725,25
52,1~29회,2,1,4336200,7,보통,2,6,3,2,1,1.1666666666666667,0.3333333333333333,0.5,0.3333333333333333,722700.0,2168100.0,5,-1,0.8333333333333334,2,8672400,0.11538461538461539,0.019230769230769232,83388.46153846153,46
42,1~29회,3,5,25963200,1,보통,4,22,3,22,1,0.045454545454545456,0.13636363636363635,0.13636363636363635,1.0,1180145.4545454546,8654400.0,17,-17,0.2727272727272727,20,103852800,0.5238095238095238,0.11904761904761904,618171.4285714285,20
59,1~29회,3,1,3060450,8,보통,4,7,2,2,1,1.1428571428571428,0.42857142857142855,0.2857142857142857,0.2857142857142857,437207.14285714284,1020150.0,6,-1,0.7142857142857143,4,12241800,0.11864406779661017,0.01694915254237288,51872.03389830508,52
