월급/경력,시급,월급/프로젝트,월급,월급/워라밸,일당,초과근무율,경력/나이,나이,거리,프로젝트/경력,현근속/총근속,근속/경력,프로젝트/교육출장,현회사근속년수,업무평가
268,92,1768.8,4422,2948,902,11.20496894,0.395061728,40,26,0.121212121,0.4,0.121212121,0.571428571,1,보통
662.8387097,44,4109.6,10274,2283.111111,819,10.17391304,0.422535211,35,2,0.129032258,2,0.193548387,0.8,7,보통
368.4827586,97,2137.2,5343,1526.571429,669,8.310559006,0.405797101,34,1,0.137931034,5.2,0.137931034,0.571428571,13,좋다
950.4,47,950.4,2376,528,636,7.900621118,0.056338028,35,4,0.8,1.333333333,0.4,0.8,2,보통
712.8,85,3564,5346,2138.4,1372,17.04347826,0.16091954,43,9,0.133333333,1.6,0.266666667,0.4,4,보통
1884.666667,76,807.7142857,2827,807.7142857,862,10.70807453,0.030769231,32,2,2,0.666666667,0.666666667,0.857142857,1,보통
699.754386,92,5698,19943,5698,718,8.919254658,0.495575221,56,4,0.105263158,0.909090909,0.175438596,1.2,5,보통
298.1904762,54,894.5714286,3131,894.5714286,1401,17.40372671,0.338983051,29,6,0.285714286,6.666666667,0.095238095,0.545454545,10,보통
1701.333333,54,729.1428571,2552,729.1428571,645,8.01242236,0.051282051,19,9,2,0.666666667,0.666666667,0.666666667,1,좋다
596.9333333,83,1279.142857,4477,1790.8,1457,18.09937888,0.153846154,45,7,0.4,2,0.133333333,1.2,3,보통
446.4827586,56,2589.6,6474,2589.6,977,12.13664596,0.373333333,37,1,0.137931034,5.6,0.137931034,0.8,14,보통
1213.2,87,1213.2,3033,1213.2,805,10,0.097560976,20,3,0.8,1.333333333,0.4,0.8,2,보통
451.6923077,96,838.8571429,2936,838.8571429,1097,13.62732919,0.134831461,44,10,0.461538462,4,0.153846154,0.666666667,6,보통
702.1132075,50,5316,18606,5316,1223,15.19254658,0.485981308,53,7,0.113207547,1.272727273,0.188679245,0.461538462,7,보통
333.5384615,69,1445.333333,2168,867.2,942,11.70186335,0.203389831,29,15,0.153846154,3.333333333,0.153846154,0.4,5,보통
1902,48,1141.2,2853,815.1428571,1256,15.60248447,0.044444444,22,3,1.333333333,0,0.666666667,0.363636364,0,보통
598.1754386,69,4870.857143,17048,4870.857143,1402,17.41614907,0.602150538,46,2,0.105263158,5.777777778,0.140350877,1.2,26,좋다
352.3076923,74,1526.666667,2290,654.2857143,111,1.378881988,0.134831461,44,17,0.153846154,0,0.153846154,0.285714286,0,보통
654.5454545,99,1028.571429,3600,1028.571429,147,1.826086957,0.149253731,33,2,0.545454545,3.333333333,0.181818182,1.2,5,보통
383.0909091,95,842.8,2107,1404.666667,906,11.25465839,0.120481928,41,5,0.363636364,0.666666667,0.181818182,0.8,1,보통
484.1176471,61,1175.714286,4115,1175.714286,1329,16.50931677,0.262295082,30,29,0.352941176,1.6,0.235294118,0.857142857,4,보통
786.7272727,62,1236.285714,4327,1236.285714,1184,14.70807453,0.12345679,40,2,0.545454545,0,0.363636364,1.2,0,보통
549.4153846,30,5101.714286,17856,5101.714286,1421,17.65217391,0.633663366,50,2,0.092307692,0.444444444,0.123076923,0.857142857,2,좋다
491.6923077,78,1278.4,3196,913.1428571,1179,14.64596273,0.210526316,28,19,0.307692308,4,0.153846154,0.8,6,보통
748.2745098,52,5451.714286,19081,5451.714286,1450,18.01242236,0.537634409,46,15,0.117647059,0.727272727,0.196078431,1.2,4,보통
578.4516129,94,2561.714286,8966,2561.714286,1361,16.9068323,0.422535211,35,17,0.193548387,2.8,0.129032258,1.2,7,보통
1473.333333,97,631.4285714,2210,1473.333333,984,12.22360248,0.040816327,24,17,2,0.666666667,0.666666667,0.857142857,1,보통
432.2857143,82,1296.857143,4539,1815.6,1146,14.23602484,0.298507463,33,25,0.285714286,4,0.19047619,0.857142857,10,보통
365.4666667,60,1827.333333,2741,783.1428571,917,11.39130435,0.191780822,36,6,0.133333333,4.666666667,0.133333333,0.222222222,7,보통
332.4761905,49,997.4285714,3491,1396.4,853,10.59627329,0.327868852,30,7,0.285714286,4,0.19047619,0.666666667,10,보통
221.5121951,32,1297.428571,4541,1297.428571,200,2.48447205,0.449438202,44,29,0.146341463,8,0.097560976,0.857142857,20,좋다
1071.2,43,595.1111111,2678,765.1428571,654,8.124223602,0.097560976,20,21,1.6,1.333333333,0.4,1.6,2,보통
590.32,60,2108.285714,7379,2951.6,150,1.863354037,0.258064516,46,2,0.24,2.4,0.16,0.857142857,6,보통
597.3333333,79,1393.777778,6272,1393.777778,179,2.223602484,0.235294118,42,2,0.380952381,1.6,0.19047619,1.142857143,4,보통
417.6,52,1160,5220,1491.428571,696,8.645962733,0.198347107,60,7,0.32,4.4,0.16,1.142857143,11,보통
1097.2,77,1097.2,2743,783.7142857,116,1.440993789,0.061538462,32,13,0.8,1.333333333,0.4,0.8,2,좋다
476,38,1428,4998,1428,1316,16.34782609,0.307692308,32,2,0.285714286,3.2,0.19047619,1.2,8,보통
585.8285714,77,6834.666667,10252,2929.142857,363,4.50931677,0.465753425,36,1,0.057142857,2,0.171428571,0.4,7,좋다
179.4193548,60,794.5714286,2781,794.5714286,117,1.453416149,0.447761194,33,9,0.193548387,9.333333333,0.064516129,0.545454545,14,보통
913.6,84,2740.8,6852,1522.666667,107,1.329192547,0.172839506,40,10,0.266666667,2,0.266666667,0.8,5,보통
900,57,1414.285714,4950,1414.285714,1356,16.8447205,0.196078431,25,10,0.545454545,1.6,0.363636364,0.666666667,4,보통
286.32,63,1022.571429,3579,1022.571429,1465,18.19875776,0.393442623,30,1,0.24,7.333333333,0.08,1.2,11,좋다
643.4634146,60,3768.857143,13191,3768.857143,458,5.689440994,0.470588235,42,26,0.146341463,0.285714286,0.146341463,0.461538462,1,보통
628.9090909,78,4150.8,10377,4150.8,1212,15.05590062,0.450704225,35,8,0.121212121,3.714285714,0.181818182,0.307692308,13,보통
235.2631579,42,638.5714286,2235,894,1103,13.70186335,0.327272727,27,14,0.315789474,6,0.105263158,0.857142857,9,보통
313.4925373,53,3000.571429,10502,7001.333333,966,12,0.605504587,54,1,0.089552239,1.428571429,0.089552239,1.2,5,보통
191.5238095,72,446.8888889,2011,574.5714286,1117,13.8757764,0.224719101,44,2,0.380952381,6.666666667,0.095238095,0.727272727,10,보통
1239.333333,96,743.6,1859,413.1111111,504,6.260869565,0.051282051,19,10,1.333333333,0.666666667,0.666666667,0.8,1,좋다
1074.285714,97,1074.285714,3760,1074.285714,1010,12.54658385,0.101694915,29,1,0.857142857,2,0.285714286,0.545454545,3,보통
487.0958904,85,5079.714286,17779,5079.714286,685,8.50931677,0.660550459,54,3,0.082191781,2.222222222,0.109589041,1.2,10,보통
1051.230769,80,1952.285714,6833,2733.2,1332,16.54658385,0.19047619,31,11,0.461538462,2.4,0.307692308,1.2,6,보통
648.7619048,96,2724.8,6812,1946.285714,1062,13.19254658,0.317460317,31,24,0.19047619,4,0.19047619,0.8,10,보통
383.037037,48,2068.4,5171,1477.428571,326,4.049689441,0.218487395,59,3,0.148148148,2.4,0.148148148,0.8,6,보통
774.1176471,96,13160,19740,5640,920,11.42857143,0.574712644,43,3,0.039215686,1.454545455,0.196078431,0.4,8,보통
796.212766,85,7484.4,18711,4158,1098,13.63975155,0.464646465,49,4,0.085106383,0.181818182,0.212765957,0.8,1,보통
295.36,46,1054.857143,3692,1476.8,469,5.826086957,0.328767123,36,3,0.24,7.333333333,0.08,1.2,11,보통
341.2,76,568.6666667,2559,1023.6,969,12.03726708,0.144329897,48,2,0.533333333,0.666666667,0.133333333,0.888888889,1,보통
457.6363636,76,719.1428571,2517,719.1428571,1167,14.49689441,0.181818182,27,4,0.545454545,3.333333333,0.181818182,1.2,5,보통
1018.923077,82,1892.285714,6623,1892.285714,1329,16.50931677,0.203389831,29,7,0.461538462,2.4,0.307692308,1.2,6,보통
716.2745098,76,7306,18265,4058.888889,715,8.881987578,0.515463918,48,1,0.078431373,0.181818182,0.196078431,0.571428571,1,보통
1697.263158,87,6449.6,16124,6449.6,694,8.621118012,0.305084746,29,1,0.210526316,1.555555556,0.421052632,0.8,7,보통
1034,89,574.4444444,2585,1034,1320,16.39751553,0.057971014,34,20,1.6,0.666666667,0.4,0.727272727,1,보통
687.2830189,88,5203.714286,18213,5203.714286,1099,13.65217391,0.584269663,44,5,0.113207547,4,0.188679245,0.545454545,22,보통
798.0952381,82,1862.222222,8380,2394.285714,536,6.658385093,0.298507463,33,10,0.380952381,2.571428571,0.285714286,1.142857143,9,보통
1996,57,665.3333333,2994,855.4285714,265,3.291925466,0.051282051,19,25,2.666666667,0.666666667,0.666666667,1.6,1,보통
815.3333333,47,349.4285714,1223,349.4285714,373,4.633540373,0.042553191,23,1,2,0.666666667,0.666666667,1.2,1,좋다
745.3333333,73,745.3333333,1118,319.4285714,599,7.440993789,0.039215686,25,24,0.666666667,0.666666667,0.666666667,0.222222222,1,보통
338.2352941,53,821.4285714,2875,1150,583,7.242236025,0.301886792,26,4,0.352941176,5.333333333,0.117647059,1.2,8,좋다
710.3396226,94,12549.33333,18824,5378.285714,1449,18,0.571428571,45,2,0.037735849,4.363636364,0.188679245,0.4,24,보통
393.5362319,37,5430.8,13577,3879.142857,177,2.198757764,0.612612613,55,8,0.057971014,7.333333333,0.115942029,0.571428571,33,보통
1050,45,1050,2625,1750,251,3.118012422,0.093023256,21,10,0.8,1.333333333,0.4,0.8,2,좋다
709.0188679,33,7515.6,18789,5368.285714,168,2.086956522,0.559139785,46,4,0.075471698,2,0.188679245,0.8,11,보통
1008.444444,86,1296.571429,4538,1296.571429,131,1.627329193,0.115942029,34,2,0.666666667,1.2,0.444444444,0.857142857,3,보통
630.0634921,83,5670.571429,19847,7938.8,237,2.944099379,0.601941748,51,9,0.095238095,5.272727273,0.158730159,0.545454545,29,좋다
412.2352941,67,3003.428571,10512,4204.8,1429,17.7515528,0.420168067,59,18,0.117647059,2.571428571,0.117647059,0.461538462,9,보통
286.7096774,46,1269.714286,4444,987.5555556,135,1.677018634,0.434782609,34,19,0.193548387,4.4,0.129032258,1.2,11,보통
391.6363636,44,615.4285714,2154,861.6,791,9.826086957,0.175438596,28,1,0.545454545,2.666666667,0.181818182,1.2,4,보통
724.1509434,92,4264.444444,19190,7676,1199,14.89440994,0.584269663,44,4,0.150943396,4.545454545,0.188679245,0.888888889,25,보통
309.6551724,56,1796,4490,997.7777778,648,8.049689441,0.405797101,34,11,0.137931034,4,0.137931034,0.363636364,10,보통
779.1111111,66,1001.714286,3506,1001.714286,735,9.130434783,0.112676056,35,6,0.666666667,2,0.222222222,0.857142857,3,보통
128.2162162,78,527.1111111,2372,677.7142857,603,7.49068323,0.423529412,42,7,0.216216216,0.4,0.108108108,1.6,1,보통
435.3617021,56,4092.4,10231,2273.555556,531,6.596273292,0.528735632,43,4,0.085106383,6,0.127659574,0.571428571,21,보통
292.4324324,53,1545.714286,5410,1545.714286,429,5.329192547,0.493150685,36,2,0.162162162,6.4,0.108108108,1.2,16,보통
759.8095238,73,2279.428571,7978,2279.428571,621,7.714285714,0.224719101,44,15,0.285714286,2.857142857,0.285714286,1.2,10,보통
1546.8,52,1546.8,3867,1104.857143,193,2.397515528,0.070175439,28,2,0.8,1.333333333,0.4,0.8,2,보통
333.8823529,40,1135.2,2838,1135.2,968,12.02484472,0.155339806,51,6,0.235294118,4.666666667,0.117647059,0.307692308,7,보통
447.1428571,72,1341.428571,4695,1341.428571,879,10.91925466,0.327868852,30,9,0.285714286,3.2,0.19047619,0.857142857,8,보통
318,39,954,3339,954,806,10.01242236,0.338983051,29,7,0.285714286,4.666666667,0.095238095,1.2,7,보통
378.1818182,84,594.2857143,2080,832,640,7.950310559,0.175438596,28,1,0.545454545,2,0.181818182,1.2,3,보통
838.4,40,598.8571429,2096,838.4,266,3.304347826,0.078431373,25,1,1.2,1.333333333,0.4,0.857142857,2,보통
591.3333333,56,1379.777778,6209,1379.777778,604,7.50310559,0.307692308,32,8,0.380952381,4,0.19047619,0.888888889,10,보통
802.7111111,83,5160.285714,18061,5160.285714,364,4.52173913,0.483516484,45,25,0.133333333,0,0.222222222,0.666666667,0,좋다
796.4186047,94,6849.2,17123,4892.285714,412,5.118012422,0.53164557,39,13,0.093023256,4.222222222,0.186046512,0.444444444,19,보통
948.8,88,677.7142857,2372,677.7142857,848,10.53416149,0.034188034,58,23,1.2,1.333333333,0.4,0.857142857,2,보통
465.047619,79,1395.142857,4883,1395.142857,1089,13.52795031,0.307692308,32,7,0.285714286,4,0.19047619,0.857142857,10,보통
600.6153846,93,1115.428571,3904,1115.428571,360,4.472049689,0.151898734,39,23,0.461538462,3.333333333,0.153846154,1.2,5,보통
440.6666667,48,1850.8,4627,1322,1138,14.13664596,0.327868852,30,6,0.19047619,3.6,0.19047619,0.307692308,9,보통
675.6190476,63,2026.857143,7094,2026.857143,325,4.037267081,0.273972603,36,10,0.285714286,2,0.285714286,6,7,보통
326,44,978,3423,760.6666667,991,12.31055901,0.215053763,46,1,0.285714286,4.666666667,0.095238095,0.857142857,7,보통
635.6190476,55,4449.333333,6674,1906.857143,1476,18.33540373,0.350877193,28,1,0.095238095,3.6,0.19047619,0.153846154,9,보통
661.9607843,43,4822.857143,16880,4822.857143,1322,16.42236025,0.495049505,50,28,0.117647059,0.666666667,0.156862745,1.2,3,보통
957.2631579,57,3637.6,9094,2598.285714,299,3.714285714,0.222222222,40,25,0.210526316,1.428571429,0.315789474,0.8,5,보통
804.3809524,64,2413.142857,8446,3378.4,1030,12.79503106,0.19047619,52,5,0.285714286,2.285714286,0.285714286,1.2,8,보통
1254.315789,95,3404.571429,11916,3404.571429,634,7.875776398,0.295081967,30,17,0.315789474,2.571428571,0.315789474,1.2,9,좋다
477.2631579,32,1295.428571,4534,1295.428571,524,6.50931677,0.227848101,39,18,0.315789474,3.2,0.210526316,0.461538462,8,보통
938.2857143,57,2814.857143,9852,3940.8,587,7.291925466,0.317460317,31,2,0.285714286,2.857142857,0.285714286,0.545454545,10,보통
315.4358974,40,4100.666667,6151,1757.428571,256,3.180124224,0.457831325,41,10,0.051282051,7.6,0.102564103,0.222222222,19,보통
657.7142857,54,657.7142857,2302,511.5555556,1060,13.16770186,0.095238095,31,1,0.857142857,2,0.285714286,1.2,3,보통
224.952381,89,674.8571429,2362,524.8888889,935,11.61490683,0.224719101,44,3,0.285714286,2,0.095238095,0.666666667,3,보통
830.744186,37,5103.142857,17861,7144.4,495,6.149068323,0.494117647,42,2,0.139534884,4.444444444,0.186046512,0.857142857,20,보통
816.4680851,58,12791.33333,19187,5482,282,3.50310559,0.414414414,55,2,0.042553191,3.454545455,0.212765957,0.181818182,19,보통
540.1917808,99,5633.428571,19717,5633.428571,206,2.559006211,0.637168142,56,8,0.082191781,1.272727273,0.136986301,0.666666667,7,보통
545.2307692,74,1012.571429,3544,1012.571429,458,5.689440994,0.148148148,40,16,0.461538462,2.666666667,0.153846154,6,4,보통
809.5238095,86,2428.571429,8500,3400,943,11.71428571,0.289855072,34,9,0.285714286,2.571428571,0.285714286,6,9,보통
490.6315789,98,1331.714286,4661,1331.714286,523,6.49689441,0.222222222,40,2,0.315789474,3.6,0.210526316,0.666666667,9,보통
390.7619048,66,1172.285714,4103,1172.285714,1018,12.64596273,0.240963855,41,1,0.285714286,3.6,0.19047619,1.2,9,보통
447.2631579,87,1214,4249,1214,482,5.98757764,0.253521127,35,4,0.315789474,3.6,0.210526316,0.857142857,9,보통
418.6865672,84,4007.428571,14026,4007.428571,770,9.565217391,0.640776699,51,5,0.089552239,7.333333333,0.119402985,1.2,33,보통
599.3913043,31,1969.428571,6893,1969.428571,1009,12.53416149,0.285714286,38,2,0.260869565,2.8,0.173913043,0.857142857,7,보통
583.3333333,66,1750,6125,1361.111111,507,6.298136646,0.289855072,34,15,0.285714286,4,0.19047619,0.461538462,10,보통
489.2,67,1048.285714,3669,1467.6,882,10.95652174,0.274509804,25,19,0.4,2,0.133333333,0.461538462,3,보통
317.7142857,53,4003.2,10008,4003.2,601,7.465838509,0.52991453,58,7,0.063492063,2.857142857,0.095238095,4,10,보통
318.2666667,88,682,2387,682,329,4.086956522,0.172839506,40,1,0.4,2.666666667,0.133333333,0.857142857,4,좋다
265.0857143,83,1030.888889,4639,1855.6,607,7.540372671,0.465753425,36,7,0.228571429,6,0.114285714,1.6,15,보통
686.7826087,54,2256.571429,7898,2256.571429,855,10.62111801,0.226804124,48,4,0.260869565,2.857142857,0.260869565,1.2,10,보통
460.7272727,98,563.1111111,2534,724,1291,16.03726708,0.181818182,27,11,0.727272727,0.666666667,0.181818182,0.888888889,1,보통
445.4915254,82,5256.8,13142,5256.8,1405,17.45341615,0.563106796,51,11,0.06779661,1.111111111,0.13559322,1.333333333,5,보통
3222,97,460.2857143,1611,358,1124,13.96273292,0,18,1,6,0,2,0.545454545,0,보통
510.7619048,60,2145.2,5363,1532.285714,817,10.14906832,0.281690141,35,1,0.19047619,3.6,0.19047619,4,9,보통
596.5882353,43,3380.666667,5071,1448.857143,793,9.850931677,0.290909091,27,2,0.117647059,2.4,0.235294118,0.285714286,6,좋다
558.9795918,85,3043.333333,13695,5478,267,3.316770186,0.432432432,55,13,0.163265306,4.222222222,0.163265306,1.6,19,보통
400.0597015,68,3829.142857,13402,3829.142857,1369,17.00621118,0.584070796,56,23,0.089552239,4.222222222,0.119402985,6,19,보통
368.9090909,92,811.6,2029,579.7142857,999,12.40993789,0.144927536,34,26,0.363636364,3.333333333,0.181818182,0.8,5,좋다
411.4193548,89,1417.111111,6377,1822,1202,14.93167702,0.37037037,40,2,0.258064516,4.8,0.129032258,8,12,좋다
517.047619,86,1551.142857,5429,1551.142857,285,3.540372671,0.289855072,34,29,0.285714286,3.2,0.19047619,2,8,보통
795.7142857,90,1114,2785,618.8888889,703,8.732919255,0.095238095,31,2,0.571428571,0.666666667,0.285714286,0.571428571,1,보통
838.9090909,67,1318.285714,4614,1845.6,662,8.223602484,0.14084507,35,18,0.545454545,1.6,0.363636364,6,4,보통
580,57,580,2610,745.7142857,693,8.608695652,0.103896104,38,7,0.888888889,2.666666667,0.222222222,1.6,4,보통
461.1724138,98,1910.571429,6687,1486,404,5.01863354,0.405797101,34,2,0.206896552,5.6,0.137931034,1.2,14,보통
858.9090909,48,1889.6,4724,1349.714286,736,9.142857143,0.175438596,28,26,0.363636364,2,0.363636364,4,5,보통
588.4761905,98,1765.428571,6179,2471.6,330,4.099378882,0.317460317,31,22,0.285714286,4,0.19047619,0.857142857,10,보통
720,44,2448,6120,1360,1498,18.60869565,0.202531646,39,21,0.235294118,2,0.235294118,0.8,5,보통
730.7586207,52,3027.428571,10596,3027.428571,541,6.720496894,0.27184466,51,2,0.206896552,1.142857143,0.206896552,0.545454545,4,보통
437.36,75,1562,5467,2186.8,1200,14.9068323,0.289156627,41,22,0.24,2.4,0.16,0.666666667,6,보통
352.4705882,54,856,2996,856,1439,17.8757764,0.213333333,37,4,0.352941176,4,0.117647059,1.2,6,보통
1176.235294,61,2856.571429,9998,2221.777778,1111,13.80124224,0.23880597,33,5,0.352941176,2,0.235294118,1.2,5,보통
906.2222222,36,1165.142857,4078,1631.2,499,6.198757764,0.123076923,32,2,0.666666667,1.2,0.444444444,0.857142857,3,보통
808.8888889,71,3120,10920,3120,1485,18.44720497,0.329113924,39,25,0.222222222,1.714285714,0.222222222,1.2,6,좋다
958.7692308,93,1384.888889,6232,2492.8,1372,17.04347826,0.235294118,25,18,0.615384615,1.2,0.307692308,1.142857143,3,보통
540.6938776,59,2943.777778,13247,5298.8,322,4,0.457142857,52,28,0.163265306,1.111111111,0.163265306,1.142857143,5,보통
199.0731707,73,1632.4,4081,2720.666667,930,11.55279503,0.459770115,43,6,0.097560976,8,0.097560976,0.571428571,20,보통
887.5384615,98,2307.6,5769,1648.285714,205,2.546583851,0.218181818,27,10,0.307692308,2.4,0.307692308,0.571428571,6,보통
281.6470588,51,684,2394,684,135,1.677018634,0.290909091,27,17,0.352941176,5.333333333,0.117647059,1.2,8,보통
709.8181818,36,1561.6,3904,1115.428571,683,8.48447205,0.188679245,26,2,0.363636364,2.666666667,0.181818182,0.8,4,보통
781.3488372,31,4799.714286,16799,4799.714286,1147,14.2484472,0.494117647,42,10,0.139534884,4.444444444,0.186046512,0.545454545,20,보통
236,54,842.8571429,2950,1966.666667,258,3.204968944,0.228571429,52,8,0.24,3.333333333,0.08,1.2,5,보통
426.9411765,94,1036.857143,3629,1036.857143,1462,18.16149068,0.213333333,37,11,0.352941176,2,0.117647059,0.461538462,3,보통
891.6190476,60,2674.857143,9362,2674.857143,200,2.48447205,0.281690141,35,18,0.285714286,0.571428571,0.285714286,1.2,2,보통
430.5333333,81,922.5714286,3229,1291.6,949,11.78881988,0.274509804,25,1,0.4,2,0.133333333,1.2,3,보통
420.9411765,100,795.1111111,3578,1022.285714,652,8.099378882,0.301886792,26,7,0.470588235,4.666666667,0.117647059,1.6,7,보통
760.7619048,51,3195.2,7988,3195.2,332,4.124223602,0.338983051,29,17,0.19047619,2.857142857,0.285714286,0.571428571,10,보통
208.9756098,97,1713.6,4284,1224,1475,18.32298137,0.404040404,49,28,0.097560976,1.6,0.097560976,0.8,4,좋다
795.0526316,84,2158,7553,2158,337,4.186335404,0.305084746,29,14,0.315789474,2.285714286,0.315789474,2,8,보통
587.3898305,54,4950.857143,17328,6931.2,971,12.0621118,0.532110092,54,1,0.101694915,4.444444444,0.13559322,0.857142857,20,보통
606.1846154,76,5628.857143,19701,5628.857143,1055,13.10559006,0.547008547,58,1,0.092307692,1.636363636,0.153846154,0.857142857,9,좋다
467.6825397,81,3273.777778,14732,3273.777778,1136,14.11180124,0.558558559,55,1,0.126984127,1.555555556,0.126984127,0.888888889,7,보통
598.5806452,99,2650.857143,9278,2650.857143,1174,14.58385093,0.410958904,36,3,0.193548387,2,0.129032258,0.857142857,5,보통
906,50,906,1359,388.2857143,667,8.285714286,0.031746032,31,1,0.666666667,0.666666667,0.666666667,0.285714286,1,보통
562.2352941,73,1365.428571,4779,1365.428571,855,10.62111801,0.262295082,30,7,0.352941176,1.2,0.235294118,0.857142857,3,보통
1728.631579,93,4692,16422,3649.333333,182,2.260869565,0.285714286,31,8,0.315789474,0.666666667,0.421052632,0.857142857,3,보통
285.3333333,91,856,2996,856,560,6.956521739,0.289855072,34,1,0.285714286,2.666666667,0.095238095,1.2,4,보통
840.6666667,34,504.4,1261,280.2222222,202,2.50931677,0.031746032,31,8,1.333333333,0.666666667,0.666666667,0.571428571,1,보통
322.9230769,91,599.7142857,2099,466.4444444,1377,17.10559006,0.218181818,27,11,0.461538462,3.333333333,0.153846154,0.857142857,5,보통
553.3333333,37,2324,5810,2324,172,2.136645963,0.273972603,36,4,0.19047619,4,0.19047619,0.8,10,보통
491.0434783,98,2258.8,5647,2258.8,329,4.086956522,0.301369863,36,16,0.173913043,1.2,0.173913043,0.571428571,3,보통
195.4285714,74,977.1428571,3420,1368,465,5.776397516,0.357894737,47,1,0.171428571,4,0.057142857,1.2,6,보통
676.9230769,68,1760,4400,1257.142857,383,4.757763975,0.235294118,25,9,0.307692308,2,0.153846154,0.8,3,보통
466.6666667,84,777.7777778,3500,2333.333333,1413,17.55279503,0.186666667,37,5,0.533333333,4,0.133333333,1.6,6,보통
375.6363636,90,590.2857143,2066,459.1111111,1255,15.59006211,0.088495575,56,1,0.545454545,2,0.181818182,0.857142857,3,좋다
647.8867925,82,4905.428571,17169,3815.333333,359,4.459627329,0.547368421,47,2,0.113207547,4.444444444,0.150943396,1.2,20,보통
756.7272727,42,1189.142857,4162,1189.142857,1476,18.33540373,0.204081633,24,4,0.545454545,2,0.363636364,0.857142857,5,보통
1227.2,97,2629.714286,9204,3681.6,601,7.465838509,0.215384615,32,7,0.4,1.6,0.266666667,0.857142857,4,보통
439.2,86,1317.6,3294,1317.6,401,4.98136646,0.202898551,34,1,0.266666667,3.333333333,0.133333333,0.8,5,보통
283.6,90,472.6666667,2127,850.8,1283,15.9378882,0.168674699,41,5,0.533333333,2.666666667,0.133333333,0.727272727,4,보통
345.6521739,81,1135.714286,3975,883.3333333,663,8.236024845,0.271604938,40,9,0.260869565,3.2,0.173913043,1.2,8,보통
799.4814815,31,3083.714286,10793,3083.714286,326,4.049689441,0.412698413,31,8,0.222222222,3.714285714,0.222222222,0.545454545,13,보통
354.245614,52,2884.571429,10096,2243.555556,377,4.683229814,0.602150538,46,9,0.105263158,2,0.105263158,2,7,보통
317.0434783,54,1458.4,3646,810.2222222,592,7.354037267,0.278481013,39,2,0.173913043,0.666666667,0.086956522,0.8,1,좋다
709.1428571,100,1654.666667,7446,2127.428571,1445,17.95031056,0.317460317,31,1,0.380952381,2.857142857,0.285714286,1.6,10,보통
442.8979592,95,7234,10851,3100.285714,1038,12.89440994,0.527472527,45,20,0.040816327,2,0.12244898,0.4,7,보통
248.1176471,96,468.6666667,2109,602.5714286,1398,17.36645963,0.253968254,31,8,0.470588235,2,0.117647059,1.142857143,3,보통
496.2666667,94,1063.428571,3722,2481.333333,523,6.49689441,0.222222222,31,2,0.4,1.333333333,0.133333333,1.2,2,보통
893.3333333,55,2680,9380,2084.444444,1448,17.98757764,0.21978022,45,29,0.285714286,0.857142857,0.285714286,0.666666667,3,보통
353.9354839,96,1567.428571,5486,1567.428571,1221,15.16770186,0.309278351,48,7,0.193548387,0.8,0.129032258,0.857142857,2,보통
1096.8,52,783.4285714,2742,783.4285714,1107,13.7515528,0.057971014,34,9,1.2,1.333333333,0.4,6,2,보통
833.7575758,55,5502.8,13757,3930.571429,218,2.708074534,0.395061728,40,8,0.121212121,2.571428571,0.181818182,0.363636364,9,보통
1302,84,2418,8463,2418,866,10.75776398,0.210526316,28,5,0.461538462,2,0.307692308,0.666666667,5,보통
421.6,90,1264.8,3162,903.4285714,981,12.1863354,0.157303371,44,5,0.266666667,3.333333333,0.133333333,0.363636364,5,보통
467.5492958,39,3688.444444,16598,6639.2,447,5.552795031,0.654205607,53,2,0.112676056,2,0.112676056,1.6,9,보통
324.4390244,96,1900.285714,6651,2660.4,1495,18.57142857,0.404040404,49,5,0.146341463,1.2,0.097560976,6,3,보통
275.8823529,68,670,2345,521.1111111,896,11.13043478,0.197530864,40,2,0.352941176,2,0.117647059,0.857142857,3,보통
526.1538462,49,977.1428571,3420,1368,1467,18.22360248,0.134831461,44,20,0.461538462,3.333333333,0.153846154,0.857142857,5,보통
795.0909091,54,1249.428571,4373,1249.428571,430,5.341614907,0.149253731,33,7,0.545454545,1.6,0.363636364,1.2,4,보통
307.0322581,81,3172.666667,4759,1359.714286,1326,16.47204969,0.434782609,34,3,0.064516129,5.2,0.129032258,0.4,13,보통
1178,96,1514.571429,5301,2120.4,1358,16.86956522,0.131147541,30,16,0.666666667,0.8,0.444444444,1.2,2,보통
293.84,74,1049.428571,3673,1049.428571,748,9.291925466,0.282352941,42,9,0.24,8,0.08,0.857142857,12,보통
414.6086957,79,1362.285714,4768,1907.2,383,4.757763975,0.247191011,44,1,0.260869565,0.4,0.173913043,0.666666667,1,보통
849.3333333,64,364,1274,509.6,990,12.29813665,0.032786885,30,7,2,0.666666667,0.666666667,1.2,1,보통
362.962963,93,1088.888889,4900,1960,405,5.031055901,0.226086957,57,1,0.296296296,4.8,0.148148148,1.6,12,좋다
354.779661,35,2990.285714,10466,2990.285714,1490,18.50931677,0.585858586,49,7,0.101694915,2.285714286,0.101694915,0.857142857,8,보통
1030.727273,71,4859.142857,17007,6802.8,829,10.29813665,0.463768116,34,15,0.181818182,3.111111111,0.242424242,0.857142857,14,보통
528.9090909,92,831.1428571,2909,646.4444444,1496,18.58385093,0.175438596,28,1,0.545454545,2,0.181818182,0.857142857,3,보통
768.6666667,51,1647.142857,5765,3843.333333,115,1.428571429,0.237288136,29,13,0.4,2,0.266666667,0.666666667,5,보통
